catagory,norm_url,cc_url,query,CC_results,total_results,CC_percent,,,,,Category,queries ,avg results,avg cc results,avg % CC
movies,https://www.google.com/search?as_q=12+Angry+Men,https://www.google.com/search?as_q=12+Angry+Men&tbs=sur:fm,12+Angry+Men,266000,505000000,0.052673267,,,,,,,,,
movies,https://www.google.com/search?as_q=Schindler's+List,https://www.google.com/search?as_q=Schindler's+List&tbs=sur:fm,Schindler's+List,15500,9080000,0.170704846,,,,,,,,,
movies,https://www.google.com/search?as_q=The+Lord+of+the+Rings:+The+Return+of+the+King,https://www.google.com/search?as_q=The+Lord+of+the+Rings:+The+Return+of+the+King&tbs=sur:fm,The+Lord+of+the+Rings:+The+Return+of+the+King,50400,43200000,0.116666667,,,,,,,,,
movies,https://www.google.com/search?as_q=Pulp+Fiction,https://www.google.com/search?as_q=Pulp+Fiction&tbs=sur:fm,Pulp+Fiction,65100,42900000,0.151748252,,,,,,,,,
movies,"https://www.google.com/search?as_q=The+Good,+the+Bad+and+the+Ugly","https://www.google.com/search?as_q=The+Good,+the+Bad+and+the+Ugly&tbs=sur:fm","The+Good,+the+Bad+and+the+Ugly",298000,294000000,0.101360544,,,,,,,,,
movies,https://www.google.com/search?as_q=Fight+Club,https://www.google.com/search?as_q=Fight+Club&tbs=sur:fm,Fight+Club,17900000,1560000000,1.147435897,,,,,,,,,
movies,https://www.google.com/search?as_q=Inception,https://www.google.com/search?as_q=Inception&tbs=sur:fm,Inception,63200000,483000000,13.08488613,,,,,,,,,
movies,https://www.google.com/search?as_q=Star+Wars:+Episode+V+-+The+Empire+Strikes+Back,https://www.google.com/search?as_q=Star+Wars:+Episode+V+-+The+Empire+Strikes+Back&tbs=sur:fm,Star+Wars:+Episode+V+-+The+Empire+Strikes+Back,9690,5430000,0.178453039,,,,,,,,,
movies,https://www.google.com/search?as_q=One+Flew+Over+the+Cuckoo's+Nest,https://www.google.com/search?as_q=One+Flew+Over+the+Cuckoo's+Nest&tbs=sur:fm,One+Flew+Over+the+Cuckoo's+Nest,12800,6960000,0.183908046,,,,,,,,,
movies,https://www.google.com/search?as_q=Goodfellas,https://www.google.com/search?as_q=Goodfellas&tbs=sur:fm,Goodfellas,22900,32600000,0.070245399,,,,,,,,,
movies,https://www.google.com/search?as_q=The+Matrix,https://www.google.com/search?as_q=The+Matrix&tbs=sur:fm,The+Matrix,182000000,2290000000,7.947598253,,,,,,,,,
movies,https://www.google.com/search?as_q=Seven+Samurai,https://www.google.com/search?as_q=Seven+Samurai&tbs=sur:fm,Seven+Samurai,45500,35900000,0.126740947,,,,,,,,,
movies,https://www.google.com/search?as_q=City+of+God,https://www.google.com/search?as_q=City+of+God&tbs=sur:fm,City+of+God,191000000,2200000000,8.681818182,,,,,,,,,
movies,https://www.google.com/search?as_q=Se7en,https://www.google.com/search?as_q=Se7en&tbs=sur:fm,Se7en,51500,19600000,0.262755102,,,,,,,,,
movies,https://www.google.com/search?as_q=The+Silence+of+the+Lambs,https://www.google.com/search?as_q=The+Silence+of+the+Lambs&tbs=sur:fm,The+Silence+of+the+Lambs,30700,40100000,0.076558603,,,,,,,,,
movies,https://www.google.com/search?as_q=It's+a+Wonderful+Life,https://www.google.com/search?as_q=It's+a+Wonderful+Life&tbs=sur:fm,It's+a+Wonderful+Life,1110000,930000000,0.119354839,,,,,,,,,
artists,https://www.google.com/search?as_q=The+Beatles,https://www.google.com/search?as_q=The+Beatles&tbs=sur:fm,The+Beatles,1300000,0,0,,,,,,,,,
artists,https://www.google.com/search?as_q=Michael+Jackson,https://www.google.com/search?as_q=Michael+Jackson&tbs=sur:fm,Michael+Jackson,52800000,671000000,7.868852459016394,,,,,,,,,
artists,https://www.google.com/search?as_q=Madonna,https://www.google.com/search?as_q=Madonna&tbs=sur:fm,Madonna,9700000,416000000,2.331730769230769,,,,,,,,,
artists,https://www.google.com/search?as_q=Elvis+Presley,https://www.google.com/search?as_q=Elvis+Presley&tbs=sur:fm,Elvis+Presley,94800,78200000,0.12122762148337594,,,,,,,,,
artists,https://www.google.com/search?as_q=Bob+Dylan,https://www.google.com/search?as_q=Bob+Dylan&tbs=sur:fm,Bob+Dylan,150000,101000000,0.1485148514851485,,,,,,,,,
artists,https://www.google.com/search?as_q=Beyoncé,https://www.google.com/search?as_q=Beyoncé&tbs=sur:fm,Beyoncé,970,5810000,0.016695352839931153,,,,,,,,,
artists,https://www.google.com/search?as_q=Prince,https://www.google.com/search?as_q=Prince&tbs=sur:fm,Prince,253000000,2120000000,11.933962264150944,,,,,,,,,
artists,https://www.google.com/search?as_q=David+Bowie,https://www.google.com/search?as_q=David+Bowie&tbs=sur:fm,David+Bowie,116000,71900000,0.16133518776077885,,,,,,,,,
artists,https://www.google.com/search?as_q=Whitney+Houston,https://www.google.com/search?as_q=Whitney+Houston&tbs=sur:fm,Whitney+Houston,56600,44500000,0.12719101123595505,,,,,,,,,
artists,https://www.google.com/search?as_q=Led+Zeppelin,https://www.google.com/search?as_q=Led+Zeppelin&tbs=sur:fm,Led+Zeppelin,91900,47100000,0.19511677282377918,,,,,,,,,
artists,https://www.google.com/search?as_q=Aretha+Franklin,https://www.google.com/search?as_q=Aretha+Franklin&tbs=sur:fm,Aretha+Franklin,29900,16200000,0.1845679012345679,,,,,,,,,
artists,https://www.google.com/search?as_q=Frank+Sinatra,https://www.google.com/search?as_q=Frank+Sinatra&tbs=sur:fm,Frank+Sinatra,64700,40500000,0.15975308641975308,,,,,,,,,
artists,https://www.google.com/search?as_q=The+Rolling+Stones,https://www.google.com/search?as_q=The+Rolling+Stones&tbs=sur:fm,The+Rolling+Stones,413000,276000000,0.14963768115942028,,,,,,,,,
artists,https://www.google.com/search?as_q=Taylor+Swift,https://www.google.com/search?as_q=Taylor+Swift&tbs=sur:fm,Taylor+Swift,240000,1030000000,0.023300971,,,,,,,,,
artists,https://www.google.com/search?as_q=Mariah+Carey,https://www.google.com/search?as_q=Mariah+Carey&tbs=sur:fm,Mariah+Carey,75100,42600000,0.17629107981220657,,,,,,,,,
artists,https://www.google.com/search?as_q=Stevie+Wonder,https://www.google.com/search?as_q=Stevie+Wonder&tbs=sur:fm,Stevie+Wonder,64500,30200000,0.21357615894039733,,,,,,,,,
artists,https://www.google.com/search?as_q=Nirvana,https://www.google.com/search?as_q=Nirvana&tbs=sur:fm,Nirvana,369000,125000000,0.2952,,,,,,,,,
artists,https://www.google.com/search?as_q=Queen,https://www.google.com/search?as_q=Queen&tbs=sur:fm,Queen,491000000,5410000000,9.075785582255083,,,,,,,,,
artists,https://www.google.com/search?as_q=Jay-Z,https://www.google.com/search?as_q=Jay-Z&tbs=sur:fm,Jay-Z,2050000,419000000,0.4892601431980907,,,,,,,,,
artists,https://www.google.com/search?as_q=Adele,https://www.google.com/search?as_q=Adele&tbs=sur:fm,Adele,613000,243000000,0.2522633744855967,,,,,,,,,
artists,https://www.google.com/search?as_q=Bruce+Springsteen,https://www.google.com/search?as_q=Bruce+Springsteen&tbs=sur:fm,Bruce+Springsteen,64900,42400000,0.15306603773584904,,,,,,,,,
artists,https://www.google.com/search?as_q=Lady+Gaga,https://www.google.com/search?as_q=Lady+Gaga&tbs=sur:fm,Lady+Gaga,129000,149000000,0.086577181,,,,,,,,,
artists,https://www.google.com/search?as_q=Kanye+West,https://www.google.com/search?as_q=Kanye+West&tbs=sur:fm,Kanye+West,111000,136000000,0.081617647,,,,,,,,,
artists,https://www.google.com/search?as_q=U2,https://www.google.com/search?as_q=U2&tbs=sur:fm,U2,1130000,349000000,0.3237822349570201,,,,,,,,,
artists,https://www.google.com/search?as_q=Rihanna,https://www.google.com/search?as_q=Rihanna&tbs=sur:fm,Rihanna,115000,313000000,0.036741214057507986,,,,,,,,,
artists,https://www.google.com/search?as_q=Elton+John,https://www.google.com/search?as_q=Elton+John&tbs=sur:fm,Elton+John,250000,110000000,0.22727272727272727,,,,,,,,,
artists,https://www.google.com/search?as_q=Johnny+Cash,https://www.google.com/search?as_q=Johnny+Cash&tbs=sur:fm,Johnny+Cash,79100,117000000,0.067606838,,,,,,,,,
artists,https://www.google.com/search?as_q=Eminem,https://www.google.com/search?as_q=Eminem&tbs=sur:fm,Eminem,87500,135000000,0.064814815,,,,,,,,,
artists,https://www.google.com/search?as_q=Pink+Floyd,https://www.google.com/search?as_q=Pink+Floyd&tbs=sur:fm,Pink+Floyd,340000,102000000,0.33333333333333337,,,,,,,,,
artists,https://www.google.com/search?as_q=Tupac+Shakur,https://www.google.com/search?as_q=Tupac+Shakur&tbs=sur:fm,Tupac+Shakur,16900,14800000,0.11418918918918919,,,,,,,,,
artists,https://www.google.com/search?as_q=Coldplay,https://www.google.com/search?as_q=Coldplay&tbs=sur:fm,Coldplay,256000,82500000,0.3103030303030303,,,,,,,,,
artists,https://www.google.com/search?as_q=Ed+Sheeran,https://www.google.com/search?as_q=Ed+Sheeran&tbs=sur:fm,Ed+Sheeran,67800,96100000,0.070551509,,,,,,,,,
artists,https://www.google.com/search?as_q=Radiohead,https://www.google.com/search?as_q=Radiohead&tbs=sur:fm,Radiohead,67400,29900000,0.2254180602006689,,,,,,,,,
artists,https://www.google.com/search?as_q=The+Beach+Boys,https://www.google.com/search?as_q=The+Beach+Boys&tbs=sur:fm,The+Beach+Boys,434000,1230000000,0.035284553,,,,,,,,,
artists,https://www.google.com/search?as_q=Fleetwood+Mac,https://www.google.com/search?as_q=Fleetwood+Mac&tbs=sur:fm,Fleetwood+Mac,32800,24600000,0.13333333333333333,,,,,,,,,
artists,https://www.google.com/search?as_q=Celine+Dion,https://www.google.com/search?as_q=Celine+Dion&tbs=sur:fm,Celine+Dion,48900,59700000,0.081909548,,,,,,,,,
artists,https://www.google.com/search?as_q=The+Supremes,https://www.google.com/search?as_q=The+Supremes&tbs=sur:fm,The+Supremes,18600,8110000,0.22934648581997533,,,,,,,,,
artists,https://www.google.com/search?as_q=Green+Day,https://www.google.com/search?as_q=Green+Day&tbs=sur:fm,Green+Day,1040000000,13270000000,7.837226827430293,,,,,,,,,
artists,https://www.google.com/search?as_q=Guns+N’+Roses,https://www.google.com/search?as_q=Guns+N’+Roses&tbs=sur:fm,Guns+N’+Roses,2210,2990000,0.073913043,,,,,,,,,
artists,https://www.google.com/search?as_q=Jimi+Hendrix,https://www.google.com/search?as_q=Jimi+Hendrix&tbs=sur:fm,Jimi+Hendrix,64500,30200000,0.21357615894039733,,,,,,,,,
artists,https://www.google.com/search?as_q=The+Doors,https://www.google.com/search?as_q=The+Doors&tbs=sur:fm,The+Doors,36200000,1850000000,1.9567567567567568,,,,,,,,,
artists,https://www.google.com/search?as_q=Metallica,https://www.google.com/search?as_q=Metallica&tbs=sur:fm,Metallica,273000,121000000,0.2256198347107438,,,,,,,,,
artists,https://www.google.com/search?as_q=Lana+Del+Rey,https://www.google.com/search?as_q=Lana+Del+Rey&tbs=sur:fm,Lana+Del+Rey,200000,93100000,0.21482277121374865,,,,,,,,,
artists,https://www.google.com/search?as_q=Billie+Eilish,https://www.google.com/search?as_q=Billie+Eilish&tbs=sur:fm,Billie+Eilish,47500,195000000,0.024358974,,,,,,,,,
artists,https://www.google.com/search?as_q=Drake,https://www.google.com/search?as_q=Drake&tbs=sur:fm,Drake,12400000,641000000,1.9344773790951637,,,,,,,,,
artists,https://www.google.com/search?as_q=Miles+Davis,https://www.google.com/search?as_q=Miles+Davis&tbs=sur:fm,Miles+Davis,472000,169000000,0.27928994082840236,,,,,,,,,
artists,https://www.google.com/search?as_q=Amy+Winehouse,https://www.google.com/search?as_q=Amy+Winehouse&tbs=sur:fm,Amy+Winehouse,24600,61900000,0.039741519,,,,,,,,,
artists,https://www.google.com/search?as_q=Sia,https://www.google.com/search?as_q=Sia&tbs=sur:fm,Sia,69200000,1540000000,4.4935064935064934,,,,,,,,,
artists,https://www.google.com/search?as_q=The+Weeknd,https://www.google.com/search?as_q=The+Weeknd&tbs=sur:fm,The+Weeknd,226000,84100000,0.26872770511296074,,,,,,,,,
artists,https://www.google.com/search?as_q=Aerosmith,https://www.google.com/search?as_q=Aerosmith&tbs=sur:fm,Aerosmith,42500,20200000,0.21039603960396042,,,,,,,,,
artists,https://www.google.com/search?as_q=Dolly+Parton,https://www.google.com/search?as_q=Dolly+Parton&tbs=sur:fm,Dolly+Parton,27600,38300000,0.072062663,,,,,,,,,
artists,https://www.google.com/search?as_q=Billy+Joel,https://www.google.com/search?as_q=Billy+Joel&tbs=sur:fm,Billy+Joel,95400,46500000,0.20516129032258065,,,,,,,,,
artists,https://www.google.com/search?as_q=Simon+&+Garfunkel,https://www.google.com/search?as_q=Simon+&+Garfunkel&tbs=sur:fm,Simon+&+Garfunkel,460000000,1440000000,31.944444444444443,,,,,,,,,
artists,https://www.google.com/search?as_q=Kendrick+Lamar,https://www.google.com/search?as_q=Kendrick+Lamar&tbs=sur:fm,Kendrick+Lamar,46400,52800000,0.087878788,,,,,,,,,
artists,https://www.google.com/search?as_q=Leonard+Cohen,https://www.google.com/search?as_q=Leonard+Cohen&tbs=sur:fm,Leonard+Cohen,77100,45900000,0.1679738562091503,,,,,,,,,
artists,https://www.google.com/search?as_q=The+Who,https://www.google.com/search?as_q=The+Who&tbs=sur:fm,The+Who,2280000000,0,0,,,,,,,,,
artists,https://www.google.com/search?as_q=Alicia+Keys,https://www.google.com/search?as_q=Alicia+Keys&tbs=sur:fm,Alicia+Keys,36000,46700000,0.077087794,,,,,,,,,
artists,https://www.google.com/search?as_q=AC/DC,https://www.google.com/search?as_q=AC/DC&tbs=sur:fm,AC/DC,114000000,1720000000,6.627906976744185,,,,,,,,,
artists,https://www.google.com/search?as_q=Selena+Gomez,https://www.google.com/search?as_q=Selena+Gomez&tbs=sur:fm,Selena+Gomez,54000,333000000,0.016216216216216217,,,,,,,,,
artists,https://www.google.com/search?as_q=Katy+Perry,https://www.google.com/search?as_q=Katy+Perry&tbs=sur:fm,Katy+Perry,68500,171000000,0.040058479532163745,,,,,,,,,
artists,https://www.google.com/search?as_q=Bob+Marley,https://www.google.com/search?as_q=Bob+Marley&tbs=sur:fm,Bob+Marley,0,123000000,0,,,,,,,,,
artists,https://www.google.com/search?as_q=Red+Hot+Chili+Peppers,https://www.google.com/search?as_q=Red+Hot+Chili+Peppers&tbs=sur:fm,Red+Hot+Chili+Peppers,102000,191000000,0.053403141,,,,,,,,,
artists,https://www.google.com/search?as_q=Santana,https://www.google.com/search?as_q=Santana&tbs=sur:fm,Santana,4270000,412000000,1.0364077669902911,,,,,,,,,
artists,https://www.google.com/search?as_q=Cher,https://www.google.com/search?as_q=Cher&tbs=sur:fm,Cher,6430000,924000000,0.6958874458874459,,,,,,,,,
artists,https://www.google.com/search?as_q=Justin+Timberlake,https://www.google.com/search?as_q=Justin+Timberlake&tbs=sur:fm,Justin+Timberlake,59900,40900000,0.14645476772616137,,,,,,,,,
artists,https://www.google.com/search?as_q=Britney+Spears,https://www.google.com/search?as_q=Britney+Spears&tbs=sur:fm,Britney+Spears,213000,134000000,0.15895522388059702,,,,,,,,,
artists,https://www.google.com/search?as_q=Diana+Ross,https://www.google.com/search?as_q=Diana+Ross&tbs=sur:fm,Diana+Ross,73600,63700000,0.11554160125588697,,,,,,,,,
artists,https://www.google.com/search?as_q=Linkin+Park,https://www.google.com/search?as_q=Linkin+Park&tbs=sur:fm,Linkin+Park,77200,46000000,0.16782608695652174,,,,,,,,,
artists,https://www.google.com/search?as_q=Maroon+5,https://www.google.com/search?as_q=Maroon+5&tbs=sur:fm,Maroon+5,137000,324000000,0.042283950617283954,,,,,,,,,
artists,https://www.google.com/search?as_q=Bruno+Mars,https://www.google.com/search?as_q=Bruno+Mars&tbs=sur:fm,Bruno+Mars,248000,132000000,0.1878787878787879,,,,,,,,,
artists,https://www.google.com/search?as_q=Janet+Jackson,https://www.google.com/search?as_q=Janet+Jackson&tbs=sur:fm,Janet+Jackson,134000,75300000,0.17795484727755645,,,,,,,,,
artists,https://www.google.com/search?as_q=Nicki+Minaj,https://www.google.com/search?as_q=Nicki+Minaj&tbs=sur:fm,Nicki+Minaj,60600,270000000,0.022444444444444447,,,,,,,,,
artists,https://www.google.com/search?as_q=Barbra+Streisand,https://www.google.com/search?as_q=Barbra+Streisand&tbs=sur:fm,Barbra+Streisand,30300,24900000,0.1216867469879518,,,,,,,,,
artists,https://www.google.com/search?as_q=Andrea+Bocelli,https://www.google.com/search?as_q=Andrea+Bocelli&tbs=sur:fm,Andrea+Bocelli,15500,21300000,0.072769953,,,,,,,,,
artists,https://www.google.com/search?as_q=Lizzo,https://www.google.com/search?as_q=Lizzo&tbs=sur:fm,Lizzo,12600,24600000,0.051219512195121955,,,,,,,,,
artists,https://www.google.com/search?as_q=Phil+Collins,https://www.google.com/search?as_q=Phil+Collins&tbs=sur:fm,Phil+Collins,77600,179000000,0.043351955307262574,,,,,,,,,
artists,https://www.google.com/search?as_q=The+Clash,https://www.google.com/search?as_q=The+Clash&tbs=sur:fm,The+Clash,19700000,655000000,3.0076335877862594,,,,,,,,,
artists,https://www.google.com/search?as_q=Arctic+Monkeys,https://www.google.com/search?as_q=Arctic+Monkeys&tbs=sur:fm,Arctic+Monkeys,39600,40300000,0.098263027,,,,,,,,,
artists,https://www.google.com/search?as_q=The+Cure,https://www.google.com/search?as_q=The+Cure&tbs=sur:fm,The+Cure,72700000,6230000000,1.1669341894060996,,,,,,,,,
artists,https://www.google.com/search?as_q=Björk,https://www.google.com/search?as_q=Björk&tbs=sur:fm,Björk,149,67200,0.22172619047619047,,,,,,,,,
artists,https://www.google.com/search?as_q=The+Police,https://www.google.com/search?as_q=The+Police&tbs=sur:fm,The+Police,673000000,6420000000,10.482866043613708,,,,,,,,,
artists,https://www.google.com/search?as_q=Iron+Maiden,https://www.google.com/search?as_q=Iron+Maiden&tbs=sur:fm,Iron+Maiden,369000,55800000,0.6612903225806451,,,,,,,,,
artists,https://www.google.com/search?as_q=ABBA,https://www.google.com/search?as_q=ABBA&tbs=sur:fm,ABBA,0,0,0,,,,,,,,,
artists,https://www.google.com/search?as_q=R.E.M.,https://www.google.com/search?as_q=R.E.M.&tbs=sur:fm,R.E.M.,3680000,714000000,0.515406162,,,,,,,,,
artists,https://www.google.com/search?as_q=Shakira,https://www.google.com/search?as_q=Shakira&tbs=sur:fm,Shakira,83300,324000000,0.025709876543209876,,,,,,,,,
artists,https://www.google.com/search?as_q=Kraftwerk,https://www.google.com/search?as_q=Kraftwerk&tbs=sur:fm,Kraftwerk,94900,31200000,0.30416666666666664,,,,,,,,,
artists,https://www.google.com/search?as_q=Tool,https://www.google.com/search?as_q=Tool&tbs=sur:fm,Tool,450000000,11090000000,4.057709648,,,,,,,,,
artists,https://www.google.com/search?as_q=Nine+Inch+Nails,https://www.google.com/search?as_q=Nine+Inch+Nails&tbs=sur:fm,Nine+Inch+Nails,31800,15200000,0.20921052631578946,,,,,,,,,
artists,https://www.google.com/search?as_q=Blur,https://www.google.com/search?as_q=Blur&tbs=sur:fm,Blur,10100000,1900000000,0.531578947,,,,,,,,,
artists,https://www.google.com/search?as_q=Oasis,https://www.google.com/search?as_q=Oasis&tbs=sur:fm,Oasis,2170000,516000000,0.4205426356589147,,,,,,,,,
artists,https://www.google.com/search?as_q=Chuck+Berry,https://www.google.com/search?as_q=Chuck+Berry&tbs=sur:fm,Chuck+Berry,39200,31500000,0.12444444444444445,,,,,,,,,
artists,https://www.google.com/search?as_q=B.B.+King,https://www.google.com/search?as_q=B.B.+King&tbs=sur:fm,B.B.+King,5220000,457000000,1.1422319474835887,,,,,,,,,
artists,https://www.google.com/search?as_q=Talking+Heads,https://www.google.com/search?as_q=Talking+Heads&tbs=sur:fm,Talking+Heads,77700000,1170000000,6.641025641025641,,,,,,,,,
artists,https://www.google.com/search?as_q=Justin+Bieber,https://www.google.com/search?as_q=Justin+Bieber&tbs=sur:fm,Justin+Bieber,115000,154000000,0.074675325,,,,,,,,,
artists,https://www.google.com/search?as_q=Miley+Cyrus,https://www.google.com/search?as_q=Miley+Cyrus&tbs=sur:fm,Miley+Cyrus,45600,101000000,0.045148515,,,,,,,,,
artists,https://www.google.com/search?as_q=Cardi+B,https://www.google.com/search?as_q=Cardi+B&tbs=sur:fm,Cardi+B,65400,124000000,0.052741935,,,,,,,,,
artists,https://www.google.com/search?as_q=Snoop+Dogg,https://www.google.com/search?as_q=Snoop+Dogg&tbs=sur:fm,Snoop+Dogg,54600,55200000,0.098913043,,,,,,,,,
artists,https://www.google.com/search?as_q=Travis+Scott,https://www.google.com/search?as_q=Travis+Scott&tbs=sur:fm,Travis+Scott,126000,138000000,0.091304348,,,,,,,,,
artists,https://www.google.com/search?as_q=Demi+Lovato,https://www.google.com/search?as_q=Demi+Lovato&tbs=sur:fm,Demi+Lovato,47800,35400000,0.13502824858757062,,,,,,,,,
artists,https://www.google.com/search?as_q=The+Kinks,https://www.google.com/search?as_q=The+Kinks&tbs=sur:fm,The+Kinks,52300,57900000,0.090328152,,,,,,,,,
cities,https://www.google.com/search?as_q=Sun+Innovations+77,https://www.google.com/search?as_q=Sun+Innovations+77&tbs=sur:fm,Sun+Innovations+77,355000,106000000,0.33490566037735847,,,,,,,,,
cities,https://www.google.com/search?as_q=Soft+Concepts+78,https://www.google.com/search?as_q=Soft+Concepts+78&tbs=sur:fm,Soft+Concepts+78,194000,114000000,0.17017543859649123,,,,,,,,,
cities,https://www.google.com/search?as_q=Net+Designs+79,https://www.google.com/search?as_q=Net+Designs+79&tbs=sur:fm,Net+Designs+79,5820000,614000000,0.9478827361563518,,,,,,,,,
cities,https://www.google.com/search?as_q=Quantum+Networks+80,https://www.google.com/search?as_q=Quantum+Networks+80&tbs=sur:fm,Quantum+Networks+80,37500000,106000000,35.37735849056604,,,,,,,,,
cities,https://www.google.com/search?as_q=Tech+Solutions+81,https://www.google.com/search?as_q=Tech+Solutions+81&tbs=sur:fm,Tech+Solutions+81,33600000,628000000,5.350318471,,,,,,,,,
cities,https://www.google.com/search?as_q=Data+Industries+82,https://www.google.com/search?as_q=Data+Industries+82&tbs=sur:fm,Data+Industries+82,23900000,686000000,3.4839650145772594,,,,,,,,,
cities,https://www.google.com/search?as_q=Global+Technologies+83,https://www.google.com/search?as_q=Global+Technologies+83&tbs=sur:fm,Global+Technologies+83,21100000,633000000,3.3333333333333335,,,,,,,,,
cities,https://www.google.com/search?as_q=Next+Corporation+84,https://www.google.com/search?as_q=Next+Corporation+84&tbs=sur:fm,Next+Corporation+84,285000,330000000,0.086363636,,,,,,,,,
cities,https://www.google.com/search?as_q=Bio+Systems+85,https://www.google.com/search?as_q=Bio+Systems+85&tbs=sur:fm,Bio+Systems+85,44300000,691000000,6.410998552821997,,,,,,,,,
cities,https://www.google.com/search?as_q=Vision+Dynamics+86,https://www.google.com/search?as_q=Vision+Dynamics+86&tbs=sur:fm,Vision+Dynamics+86,16200000,209000000,7.751196172248803,,,,,,,,,
cities,https://www.google.com/search?as_q=Sun+Innovations+87,https://www.google.com/search?as_q=Sun+Innovations+87&tbs=sur:fm,Sun+Innovations+87,417000,109000000,0.38256880733944953,,,,,,,,,
cities,https://www.google.com/search?as_q=Soft+Concepts+88,https://www.google.com/search?as_q=Soft+Concepts+88&tbs=sur:fm,Soft+Concepts+88,179000,161000000,0.11118012422360248,,,,,,,,,
cities,https://www.google.com/search?as_q=Net+Designs+89,https://www.google.com/search?as_q=Net+Designs+89&tbs=sur:fm,Net+Designs+89,3410000,654000000,0.5214067278287462,,,,,,,,,
cities,https://www.google.com/search?as_q=Quantum+Networks+90,https://www.google.com/search?as_q=Quantum+Networks+90&tbs=sur:fm,Quantum+Networks+90,23100000,110000000,21,,,,,,,,,
cities,https://www.google.com/search?as_q=Tech+Solutions+91,https://www.google.com/search?as_q=Tech+Solutions+91&tbs=sur:fm,Tech+Solutions+91,1640000,569000000,0.2882249560632689,,,,,,,,,
cities,https://www.google.com/search?as_q=Data+Industries+92,https://www.google.com/search?as_q=Data+Industries+92&tbs=sur:fm,Data+Industries+92,22000000,658000000,3.343465045592705,,,,,,,,,
cities,https://www.google.com/search?as_q=Global+Technologies+93,https://www.google.com/search?as_q=Global+Technologies+93&tbs=sur:fm,Global+Technologies+93,17900000,636000000,2.8144654088050314,,,,,,,,,
cities,https://www.google.com/search?as_q=Next+Corporation+94,https://www.google.com/search?as_q=Next+Corporation+94&tbs=sur:fm,Next+Corporation+94,199000,1020000000,0.019509803921568626,,,,,,,,,
cities,https://www.google.com/search?as_q=Bio+Systems+95,https://www.google.com/search?as_q=Bio+Systems+95&tbs=sur:fm,Bio+Systems+95,59000000,658000000,8.966565349544073,,,,,,,,,
cities,https://www.google.com/search?as_q=Vision+Dynamics+96,https://www.google.com/search?as_q=Vision+Dynamics+96&tbs=sur:fm,Vision+Dynamics+96,14100000,118000000,11.949152542372882,,,,,,,,,
cities,https://www.google.com/search?as_q=Sun+Innovations+97,https://www.google.com/search?as_q=Sun+Innovations+97&tbs=sur:fm,Sun+Innovations+97,365000,144000000,0.2534722222222222,,,,,,,,,
cities,https://www.google.com/search?as_q=Soft+Concepts+98,https://www.google.com/search?as_q=Soft+Concepts+98&tbs=sur:fm,Soft+Concepts+98,195000,126000000,0.15476190476190477,,,,,,,,,
cities,https://www.google.com/search?as_q=Net+Designs+99,https://www.google.com/search?as_q=Net+Designs+99&tbs=sur:fm,Net+Designs+99,8030000,870000000,0.9229885057471264,,,,,,,,,
cities,https://www.google.com/search?as_q=Quantum+Networks+100,https://www.google.com/search?as_q=Quantum+Networks+100&tbs=sur:fm,Quantum+Networks+100,32700000,167000000,19.580838323353294,,,,,,,,,
cities,https://www.google.com/search?as_q=Tech+Solutions+101,https://www.google.com/search?as_q=Tech+Solutions+101&tbs=sur:fm,Tech+Solutions+101,52500000,1350000000,3.888888888888889,,,,,,,,,
cities,https://www.google.com/search?as_q=Data+Industries+102,https://www.google.com/search?as_q=Data+Industries+102&tbs=sur:fm,Data+Industries+102,18400000,3460000000,0.5317919075144508,,,,,,,,,
cities,https://www.google.com/search?as_q=Global+Technologies+103,https://www.google.com/search?as_q=Global+Technologies+103&tbs=sur:fm,Global+Technologies+103,19500000,448000000,4.352678571428571,,,,,,,,,
cities,https://www.google.com/search?as_q=Next+Corporation+104,https://www.google.com/search?as_q=Next+Corporation+104&tbs=sur:fm,Next+Corporation+104,260000,317000000,0.082018927,,,,,,,,,
cities,https://www.google.com/search?as_q=Bio+Systems+105,https://www.google.com/search?as_q=Bio+Systems+105&tbs=sur:fm,Bio+Systems+105,29500000,492000000,5.995934959349594,,,,,,,,,
cities,https://www.google.com/search?as_q=Vision+Dynamics+106,https://www.google.com/search?as_q=Vision+Dynamics+106&tbs=sur:fm,Vision+Dynamics+106,3390000,96600000,3.5093167701863353,,,,,,,,,
cities,https://www.google.com/search?as_q=Sun+Innovations+107,https://www.google.com/search?as_q=Sun+Innovations+107&tbs=sur:fm,Sun+Innovations+107,309000,82600000,0.37409201,,,,,,,,,
cities,https://www.google.com/search?as_q=Soft+Concepts+108,https://www.google.com/search?as_q=Soft+Concepts+108&tbs=sur:fm,Soft+Concepts+108,154000,88700000,0.17361894024802707,,,,,,,,,
cities,https://www.google.com/search?as_q=Net+Designs+109,https://www.google.com/search?as_q=Net+Designs+109&tbs=sur:fm,Net+Designs+109,476000,340000000,0.13999999999999999,,,,,,,,,
cities,https://www.google.com/search?as_q=Quantum+Networks+110,https://www.google.com/search?as_q=Quantum+Networks+110&tbs=sur:fm,Quantum+Networks+110,16800000,63000000,26.666666666666668,,,,,,,,,
cities,https://www.google.com/search?as_q=Tech+Solutions+111,https://www.google.com/search?as_q=Tech+Solutions+111&tbs=sur:fm,Tech+Solutions+111,428000,277000000,0.15451263537906137,,,,,,,,,
